"id","price","school","lat","lon","rate","hoa","hvac","garage","view","year","bath","bed","stories","lot","living"
4718,-0.175453266322215,0,1.38419151293023,1.09341006605537,-0.293668969041807,1,1,4,0,5,3,4,2,-0.0224853424375778,0.428109536665085
4719,-0.251482607680034,0,0.99132473022616,1.01819997203677,-0.258275202174617,0,1,6,0,4,3,3,2,-0.0137128567810653,-0.126220411672189
4721,0.0773539774334144,0,0.526173142124156,1.04427539503007,-0.185874900654269,0,1,2,0,4,3,5,2,-0.00382657200445093,0.0455437976717552
4723,-0.119385829490449,0,0.606229856511509,0.700841131672129,-0.312691599424652,0,1,2,1,3,3,4,1,-0.00364738034790456,-0.579053327215314
4724,0.183483472745758,1,0.860320156327168,-0.217132308719111,-0.326010412946186,1,1,1,0,5,2,4,2,-0.0185940726410072,0.178270686710258
4725,-0.240586679550943,0,1.04203703468512,0.914945327337049,-0.158187412428991,1,1,0,0,5,2,4,1,0.0035782596851856,-0.337021941321575
4726,-0.588617542437335,0,1.0774871193005,1.5315864045439,-0.261428738624506,1,1,3,0,6,2,3,NA,-0.00302372311188535,-0.415096581932459
4727,0.30015624284507,0,1.62119250068943,-0.473865170288014,-0.28807974379591,1,1,3,1,5,4,3,2,-0.0164745164290151,0.841905131902769
4729,-0.139077679369562,0,-0.582268463631754,0.349360955793426,-0.25883526582767,0,0,0,0,4,1,4,1,0.000334363667412448,-0.875736961536672
4732,0.135280943729407,1,1.19376298015848,0.170002735543367,-0.267227981689396,0,1,0,0,5,3,4,2,-0.00560092076044924,0.100196046099374
4733,-0.168144295427328,1,-0.693329889935709,-1.05124255327814,NA,1,1,0,0,5,3,3,2,-0.0117716138351463,0.201693078893523
4736,2.56133790617515,0,-0.418748827199026,0.0868914021997214,-0.29662792415636,0,1,0,1,6,3,4,2,-0.024002322784909,0.428109536665085
4737,-0.26034350878682,0,-0.760870023500713,-1.15644851959102,-0.177237063470431,1,1,0,0,5,2,4,2,-0.00766162481073243,-0.180872660099807
4739,-0.270180165124532,1,NA,-1.42223084427684,-0.308860441322517,1,1,0,0,5,3,2,1,-0.00779162660077587,0.162655758588081
4740,-0.435366251450371,0,-0.879005498426543,-1.22040202248463,-0.361303489827405,1,1,0,1,6,3,5,2,-0.00793743941933811,0.459339392909439
4741,-0.137669249969364,1,0.903844279004523,-0.131984087499768,-0.2607203297938,1,0,0,1,5,2,4,2,-0.0201470669977424,-0.0637606991834819
4742,-0.438010993240414,1,-1.6265291801495,0.0431055641379492,-0.162095481144682,1,1,3,0,6,3,5,2,-0.00796993986684897,0.350034896054202
4743,-0.569661786955393,0,1.21835335245255,1.63813241923255,-0.167256546063671,1,1,1,0,6,2,3,1,-0.00868582810256116,-0.532208542848784
4745,-0.491183501309377,0,-0.847316919282431,0.161885176926448,-0.366412927698089,0,1,1,0,4,1,3,1,-0.0222262172479641,-0.844507105292319
4746,0.494572228145544,0,-0.323516655044789,-0.39755331967893,-0.335397996857509,1,1,1,0,6,3,3,2,-0.0256624807793827,-0.165257731977631
4748,0.0588834336611573,1,1.21670626322814,0.168891085842788,-0.176685904901484,0,1,0,0,5,2,3,1,-0.00706080572701815,0.0533512617328436
4752,-0.294652873557197,0,-0.0431763445766249,0.78343253616818,-0.239784827618232,0,1,0,0,4,1,2,2,-0.00412698154630807,-0.563438399093138
4753,0.304122618401003,0,-0.131288464065473,0.715433531543557,-0.161482497152501,0,1,0,0,3,1,2,1,-0.00184755826818152,-0.867929497475584
4754,-0.570296842319368,1,-0.0789982453369359,1.77068568888024,-0.304970108169173,1,1,3,0,6,2,4,1,0.00527882364142953,-0.493171222543342
4757,-0.477308361413633,0,0.0569254037959013,0.382119128927707,-0.210292459353004,1,0,0,0,5,2,2,1,-0.0225933844657895,-0.922581745903202
4760,2.38611119103095,0,-0.0612463743446634,0.27395695388584,-0.330265280802013,0,1,3,1,4,4,4,1,-0.00385116693770239,0.64671853037556
4761,2.83659913636587,0,-0.372821004819435,0.103904382856412,-0.350174901306818,0,1,2,1,4,1,3,1,-0.00255378420868778,-0.774239928742523
4762,1.94481696535199,0,0.0784653119432785,0.231503309162935,-0.240357153776808,0,1,1,0,6,4,5,2,-0.00314494099719613,1.06051412561324
4763,-0.273805281582038,0,-0.245636707387375,1.03716858418531,-0.353541891698166,0,0,0,0,3,2,4,1,-0.0171289173315987,-0.867929497475584
4765,2.18191846145914,1,0.567757104921817,-0.922817376492552,-0.206396326893118,1,1,NA,1,6,6,6,3,-0.00869900395966016,4.1756922859875
4766,0.0788080343022131,1,-1.53555973468087,-0.0996170044951233,-0.304809964449424,1,1,3,1,4,6,3,2,0.00784548060431422,1.38842761617895
4767,0.145150591235971,0,-0.191680776416889,0.576813867056947,-0.188082032940212,0,1,1,1,1,1,2,1,-0.0197781429989704,-0.83669964123123
4769,0.00537472329682773,0,-0.056813865945842,0.786318688193834,-0.175692370464533,1,1,1,1,6,3,3,2,-0.0234612342533768,-0.438518974115724
4770,-0.609831091172244,0,1.54871205911987,-0.526893404548161,-0.187182134166093,1,1,3,0,5,2,3,1,0.00393927816969813,0.139233366404816
4775,-0.518229787198881,0,1.67891906106656,-0.0666493084048093,3.98425511792356,0,1,NA,0,4,2,2,2,-0.00817899679948639,-0.274562228832868
4776,-0.636612663912229,1,0.718736619659167,1.92630791277784,-0.159590206025434,1,1,0,0,6,2,4,1,-0.00694046623218064,NA
4779,-0.308591093324103,1,1.42734464517911,0.619900866103915,-0.374702244241657,0,1,0,0,5,2,3,1,-0.0240181338134278,-0.399481653810282
4781,-0.465596955827457,1,-1.33851380895826,-0.539898395329607,-0.365365643174586,0,1,2,0,6,2,3,2,0.00210695564246423,-0.391674189749193
4783,0.417373125018273,0,0.712638249697959,0.157432007411082,-0.348093682036867,0,1,2,0,4,2,4,1,-0.0119727652535244,0.061158725793932
4788,1.5141657263959,1,-1.60521378561139,-2.32352399564629,0.200456079903664,1,1,3,0,6,6,5,1,0.00406840156926831,1.4274649364844
4790,0.938862391750403,0,1.55358886850995,-0.506236532419906,-0.269442318927774,1,1,4,0,NA,4,4,2,-0.00940435150969315,1.08393651779651
4791,-0.195385495194248,0,-0.583760927773178,0.33818776542527,-0.282999983728653,0,1,1,1,4,2,3,1,0.00491429159502394,-0.555630935032049
4792,0.122106476374608,0,0.927368966408068,-0.879138601879027,-0.30500361896046,1,1,2,0,5,3,4,NA,-0.00389069450899938,0.303190111687671
4793,0.0782509367467278,1,1.20774042265877,0.467746166873885,-0.23226841076881,1,1,0,0,4,3,4,2,0.00352555625678961,0.0767736539161087
4795,-0.468251277621551,0,-1.44757366939958,-0.85225627278746,-0.320729940999616,1,1,2,0,5,2,2,1,0.00131025548321152,-0.688357824070551
4796,0.743365275216317,1,0.508641336085602,-1.46599085998639,-0.316967391836642,1,1,0,NA,6,4,3,2,-0.0146114502352169,0.943402164696918
4797,-0.584016360248041,0,0.777092168366318,1.04872816110768,-0.345583759513029,0,1,0,0,5,2,3,1,-0.00606734610175375,-0.610283183459668
4798,-0.510750791966318,0,1.40018072414106,1.22025816297285,-0.326463959480473,0,1,11,0,4,2,3,1,NA,-0.274562228832868
4799,-0.112958048418371,0,-1.14371876305039,-0.936443541787182,-0.306138822478983,1,1,0,0,5,3,5,2,-0.0130312257738105,0.553028961642499
4800,-0.246954692328393,0,0.518030514687624,0.764508203016024,-0.280109069477641,0,0,0,0,4,3,3,2,-0.0049728715720637,-0.602475719398579
4802,-0.438566002680553,0,-1.18033429191444,-0.402200622541006,-0.188006977970344,0,1,0,0,5,2,3,1,0.00276399171646757,-0.274562228832868
4803,-0.360799299903244,1,0.846421804285415,1.36922424922237,-0.346422162053759,1,1,2,0,6,2,3,1,-0.00970212588013049,0.232922935137876
4805,3.43522687135203,0,0.0315712336828237,0.1702729854195,-0.221752131584979,0,1,2,0,6,5,4,3,-0.0240497558704654,1.29473804744589
4806,-0.257437141897596,0,0.383360580216345,0.307983883990751,-0.187874956881384,0,1,0,0,3,2,2,1,-0.0192642845721095,-0.446326438176812
4807,-0.710770425190519,0,0.373474764078386,0.96656806052649,-0.299506724903568,0,0,3,1,2,2,4,1,-0.00136444350788495,-0.813277249047965
4809,0.701703474828238,1,0.567383370733042,0.0764631576717254,-0.360522621953903,0,1,4,1,5,4,4,3,0.00631268922846419,1.36500522399569
4811,-0.149352662230352,1,1.49910916653935,-0.610514047924598,-0.157528779675615,1,0,0,0,6,3,4,2,-0.0173652043689074,0.716985706925355
4814,-0.0245866704766662,0,-0.0371013076496388,0.68275977719404,-0.293282535654223,0,1,1,0,2,1,2,1,-0.00427894309818317,-0.337021941321575
4816,-0.416512763354654,0,1.09384864299205,1.01793726192103,-0.253841197814998,1,1,2,1,5,3,3,2,-0.00995685911737778,-0.251139836649603
4817,-0.18725974421813,1,2.12747319307597,0.105849489254917,3.95324798284456,1,1,0,1,6,3,NA,2,-0.00130559134617609,0.69356331474209
4819,-0.223686697124054,0,0.746804002884366,0.541777883721573,-0.15994015630518,0,1,0,0,4,2,3,1,-0.0238345502045151,-0.727395144375993
4820,0.119213303960266,1,-0.542025450020195,-0.00134547953987804,-0.283406915300673,1,1,1,0,6,3,3,2,-0.0207601835480824,-0.602475719398579
4824,1.00992768263409,0,-0.557684060746299,0.423781170883577,-0.303456159394794,0,0,1,1,6,4,4,2,0.00581464183012209,0.147040830465904
4825,-0.494019264107086,1,-0.688340176383163,-1.13766183494717,-0.331930545128003,1,0,3,0,5,3,4,2,-0.011994725015356,0.154848294526992
4826,6.81664242690916,1,-0.299240935978685,-1.06105955207626,-0.31085771382159,1,1,3,1,6,7,6,2,0.00557747640234014,4.57387295310301
4828,-0.17097626059167,0,-1.04448235039745,-0.0968411984746762,-0.276602176289381,0,1,1,0,4,2,3,1,-0.0215700595644341,-0.40728911787137
4829,-0.723099958791943,0,1.00046442864962,1.41945957637678,-0.309360056846948,1,1,2,0,6,3,2,2,-0.00686755982289952,-0.782047392803612
4830,-0.295468426703435,0,1.7496145439476,0.127020226132445,4.07728304243207,0,1,2,0,5,2,2,1,0.00220533537547008,-0.875736961536672
4832,-0.517757653577167,1,-1.31533393728121,0.567165341274025,-0.317153341362697,1,1,1,0,6,2,3,1,-0.00126957733677217,-0.243332372588514
4833,-0.626651016905599,0,-1.0037038174605,0.218705589273926,-0.322370801437523,0,1,0,0,4,2,3,1,0.00248202837454902,-0.74301007249817
4834,-0.417447288283369,0,1.59629308109182,0.121140009149937,3.99530738354209,1,1,3,0,5,2,5,1,0.00648836732311749,-0.126220411672189
4836,-0.0939534680522256,0,-1.49725398206944,-0.100489442872721,-0.20271545293358,1,1,2,0,5,2,3,1,-0.00457759585909378,0.521799105398146
4837,-0.735787736540173,1,-1.38382097082133,-0.771460599459723,-0.232321197069395,1,1,0,0,6,3,3,2,-0.00911009070114888,0.147040830465904
4838,-0.0255493866327495,1,1.35862808789485,0.543053095839328,-0.319666295478256,0,1,0,0,4,2,4,1,-0.02079180560512,-0.31359954913831
4839,-0.417187395032749,0,-0.96282085814821,-0.240176495208498,-0.315548314210817,0,1,0,0,4,2,3,1,0.00116795622654235,-0.766432464681435
4840,0.990366772886622,0,-0.0315401569877028,0.162040249053711,-0.204242666693689,0,1,2,1,2,3,2,2,-0.00858481319813552,0.0533512617328436
4842,-0.625710664323164,0,0.153708744349168,1.08013408285259,-0.237970113464777,0,1,1,0,4,2,3,1,-0.0181944049756709,-0.727395144375993
4843,-0.585749737201258,0,0.925677590508829,1.21894673364361,-0.325917168373494,1,1,1,1,6,2,1,1,-0.0236913725573727,-0.727395144375993
4844,-0.578716703981188,1,0.581241136992877,1.89014041642333,-0.1807892444136,1,1,1,0,6,2,4,1,-0.0216078303547845,-0.376059261627017
4846,-0.735391904857565,0,0.0874284190583553,0.522213722823801,-0.153196400264133,1,1,0,0,5,1,1,1,-0.0175742613015448,-1.23488030834674
4848,0.19112291737107,0,0.564856704137331,0.471809844627521,-0.19653775463591,NA,1,2,0,3,3,3,1,-0.00803230559045089,-0.337021941321575
4851,-0.367849433348178,0,1.34459452194662,NA,-0.272014328861662,0,0,0,0,5,2,4,1,-0.00136092994599188,-0.516593614726607
4852,-0.336982123940472,0,-0.333007032459881,0.770120427244305,-0.3394946947151,0,0,1,0,3,1,2,2,-0.00319149569227925,-0.805469784986877
4854,0.136736806351724,0,0.159114108905484,1.1065143318273,-0.236022511145756,0,1,1,0,4,3,4,2,0.00583572320148049,0.240730399198964
4855,0.134106534518014,0,-1.1451099365694,-0.853070147431187,-0.341578616701936,0,1,5,0,4,2,5,1,-0.0216271549451964,-0.141835339794366
4856,-0.0371335200597063,0,0.137802375681809,1.56940980572367,-0.365398259903055,1,1,3,0,6,2,3,1,NA,-0.0793756273056587
4857,-0.137815663322286,0,1.6865941246369,0.282168871687959,4.16842310013555,0,1,3,1,5,2,4,1,-0.0167055331234842,0.139233366404816
4860,-0.522392404216608,0,-0.338209325194307,1.09851707717769,-0.214097899642799,1,1,0,0,6,2,2,1,-0.0223606109903739,-0.852314569353407
4862,0.0164855625139197,0,-0.145549588745872,0.842678252832448,-0.214113728844175,0,0,0,0,6,2,2,2,-0.0117487756828414,-0.500978686604431
4866,-0.140002330902892,1,-1.27680538838923,-1.29564819843844,-0.272774758298419,1,1,2,0,6,2,3,1,-0.00681924834686987,-0.352636869443752
4867,-0.533310234869189,0,-1.03364933494826,0.492302803938772,-0.26206785855788,0,1,0,0,5,2,3,1,-0.0206363304913518,-0.688357824070551
4868,0.0981832969927935,0,0.666011068855114,0.643894167896271,-0.235050428283737,0,1,0,0,4,2,3,1,-0.0189269826303752,-0.391674189749193
4869,-0.302772590958607,0,-0.956779434354144,-0.517514224628196,-0.277940154662753,0,0,1,0,5,2,2,1,0.00526564778433054,-0.126220411672189
4871,0.740045726980523,0,0.919020752136153,-0.860056908031109,-0.356041182965053,1,1,1,NA,5,4,5,2,0.00140863521621737,0.935594700635829
4875,-0.0811832000008546,0,-0.25977751835201,0.727508586180815,-0.371295412376018,0,0,0,0,3,1,3,1,-0.0200451737028434,-0.821084713109054
4876,-0.00665767519122453,1,2.18211642061371,0.192381302271015,3.96754103649789,1,0,0,0,6,3,3,2,-0.0179194687575385,0.802867811597327
4878,2.09349031643945,1,-0.0664115623058569,-1.19315977938415,-0.308773508374466,1,1,0,0,5,3,5,2,-0.00562902925559377,1.2244708708961
4879,-0.0846673453328011,0,1.06569230767307,0.191967805339503,-0.326833065144101,0,1,2,0,5,3,4,2,-0.00433603847894549,0.193885614832434
4880,0.121020862714788,1,-1.36280944272336,-1.91899877366197,0.192605330653837,1,1,4,1,6,4,5,1,0.00649363766595709,NA
4882,-0.4393750082946,0,-0.115584604845907,0.790204203567463,-0.355915232357361,0,1,2,0,3,2,3,1,-0.0175233146540953,-0.797662320925789
4884,-0.433946616525872,0,0.659931563611464,0.796408288733708,-0.225978327110226,0,1,0,0,4,2,5,1,-0.0248596318868171,-0.329214477260486
4885,-0.291961774121864,0,-0.34633755478223,0.711221251102851,-0.182073248095294,0,0,0,0,4,1,3,1,-0.0198369951606793,-1.08653849118606
4891,1.73526364693437,0,0.102898171517215,0.211467164774798,-0.240879920325315,0,1,2,1,3,3,4,2,0.00569693750670438,0.810675275658415
4892,0.192531590891945,1,0.785811284348438,-1.52231897461888,NA,1,1,2,1,6,3,4,2,0.00363359828500139,0.857520060024946
4893,2.40066471310681,0,0.304552613817905,NA,-0.188174032209242,0,1,3,0,6,3,3,2,-0.0189893483539771,0.670140922558825
4894,3.03998253050772,0,-0.45636335329225,0.218398980532372,-0.317498522694869,0,1,5,1,6,3,5,2,0.00485895299520815,0.592066281947941
4896,-0.272002837401859,0,-0.832652938240155,-1.08350929907153,-0.240716560625532,1,1,1,0,5,2,4,1,-0.0139798874849383,-0.118412947611101
4897,-0.55400570819952,1,-1.53245476882682,0.112595003589028,-0.362120223590903,1,1,2,0,6,3,3,2,0.00633464899029586,NA
4898,-0.694275025452339,0,-1.2674233534436,1.86357273368221,-0.258166752916216,NA,1,0,0,6,2,3,1,0.000988764569995985,-0.500978686604431
4900,-0.471901896253175,0,-0.381448625098342,0.147548099514231,-0.32542892171178,1,1,0,0,5,3,2,1,0.00587964272514381,-0.797662320925789
4902,-0.361324725014934,0,0.870883445457368,0.915918837348192,NA,0,1,0,0,4,2,3,1,-0.00642397263389994,-0.376059261627017
4903,-0.69249280147956,0,-1.37309002365302,1.57457517394408,-0.245238756047441,1,0,0,0,5,3,4,2,-0.0249263895627853,-0.540016006909872
4904,-0.503822193785309,1,-0.00623575909054829,1.13293226572729,-0.303456984312,0,1,7,0,3,2,4,1,NA,-0.219909980405249
4908,0.722780846361883,0,-0.173835030506861,-0.320066137892489,-0.258213496299272,0,1,0,0,5,2,3,1,-0.000355172854101749,0.100196046099374
4909,-0.494677622450147,0,-0.858563131398429,0.130389439824062,-0.18891017142555,0,1,1,0,4,1,2,1,-0.00790318219088072,-0.906966817781026
4910,-0.165632057845637,1,2.08778050353573,0.0777172990738194,4.14181104809838,1,1,3,0,NA,3,3,2,-0.0200583495599424,0.529606569459234
4911,1.62710714443783,1,-0.337580352391677,-0.758996415850348,-0.277101235131206,1,1,0,1,6,4,4,2,0.00326291750528293,1.27912311932372
4914,0.799444703039384,1,0.109514579371234,-1.36344626273162,-0.214148546681907,1,1,0,1,5,4,5,2,-0.00342690433911467,0.888749916269299
4916,-0.13509291727843,0,0.187644623769828,1.03976982994772,-0.241563599070728,0,1,2,0,4,2,3,1,0.00451813749158075,-0.415096581932459
4918,1.29080734681356,0,-0.400577436530259,-0.138066201055431,-0.262859655901785,0,0,0,0,4,3,3,1,0.00759777449085307,0.00650647736631339
4919,-0.191644872053342,0,-0.818495902837221,-0.0814894281642298,-0.270413402354716,0,1,1,0,4,2,4,1,0.00674661412225784,-0.430711510054635
4920,-0.635846180623719,0,0.997275034229861,1.41859963452719,-0.374063050752466,1,1,2,0,6,2,1,2,-0.010330175068516,-0.7898548568647
4921,-0.305741635208589,1,-1.09411469940979,-0.505286045072012,-0.306490638902889,1,0,4,0,5,2,3,1,-0.0108036275336067,-0.290177156955045
4922,-0.392683106854682,1,-1.32984417166596,0.572479534156766,-0.241910929744834,1,0,0,0,6,2,4,1,-0.018237446108861,0.147040830465904
4923,-0.141382464381587,1,-0.497677090074934,-1.14051190152646,-0.266316187768821,1,1,0,0,6,3,5,2,0.00203053567129004,0.26415279138223
4925,-0.201566503931701,0,0.471806955431217,0.542900011463196,-0.353893582641411,0,0,1,0,3,1,2,1,-0.00679553180409167,-1.02407877869735
4926,-0.576206520025802,1,-0.551882862901119,2.36714660211086,-0.204415854889225,NA,1,2,0,6,2,3,1,-0.00197404649633189,-0.344829405382663
4928,-0.251378928773361,0,1.6678048343703,0.21039748905866,3.9944212241651,1,1,0,1,5,4,3,2,0.00672201918900638,0.521799105398146
4929,-0.0384675579149207,0,0.140859629831873,1.45851629370278,-0.197676631587596,0,1,1,0,6,3,3,2,0.000501257857333081,-0.258947300710691
4932,0.298544444013855,0,0.0791801369424448,0.144953899918512,-0.215007919298358,0,1,0,0,3,4,5,2,-0.0229166321599516,1.08393651779651
4933,2.6166784176785,1,0.602675746670402,-1.62308366891666,-0.233400704501106,1,1,3,1,6,6,5,2,0.012864603768559,2.63762186595309
4934,-0.307056612965268,0,-0.825283667949892,0.145296097897009,-0.34650912125299,0,1,0,1,4,1,1,1,-0.0167090466853773,-0.805469784986877
4936,0.0262495575715875,0,0.651267140988121,0.485137249105941,-0.361295941194471,0,1,1,0,4,2,3,1,-0.0114281631600992,-0.219909980405249
4938,-0.271190483102773,1,-1.33925548040512,0.697062883494214,-0.358436518388679,1,1,1,1,NA,3,4,2,-0.0118155333588097,0.810675275658415
4939,-0.882811965056304,1,-1.36870412245319,0.463021002132492,-0.182768889715212,1,1,0,0,5,3,4,2,-0.021115053299282,0.40468714448182
4940,-0.293609805035141,0,0.479226113549288,0.510827648242629,-0.375893684253863,0,1,2,0,3,1,2,1,-0.013151565268648,-0.867929497475584
4943,-0.162763608274383,0,-1.20468889968301,-0.387701170864031,-0.21451979307708,0,1,1,0,4,1,3,1,-0.0170340511604859,-0.477556294421165
4944,1.01582691510562,1,-1.09366006757935,-1.75555315058188,-0.289531060080654,1,1,3,1,6,4,5,2,-0.0185325853078785,1.88029785202752
4946,-0.281387328845888,1,-1.34099748004806,0.732262766934057,-0.31898154374195,1,1,3,1,6,3,3,1,-0.0151674714047946,0.170463222649169
4947,0.0253993988902409,0,1.34629980830687,-0.208838193252645,-0.351391237574304,1,1,0,1,5,4,4,2,-0.0179827128716137,0.26415279138223
4948,0.266091380964078,0,-0.518596627138575,0.510102244624965,-0.159311565091634,0,1,0,1,4,4,4,2,-0.0243888145931462,-0.0403383070002168
4949,-0.406864888433499,1,-0.839205966233571,-0.892864160263246,-0.248700185650359,0,1,1,1,5,2,3,1,0.00301872495371485,-0.446326438176812
4950,0.358141267857301,0,-0.498161624153168,0.344463166815314,-0.376918815403279,0,1,1,0,4,3,2,1,-0.0155153140322081,-0.594668255337491
4951,-0.0645952015674365,0,-0.810382067466275,-1.24868704419522,-0.186018119395725,1,0,2,0,NA,2,3,1,-0.0108888314095135,-0.087183091366747
4952,-0.582084377115242,0,-0.859343468463114,-0.255764003888321,-0.33873281952064,0,1,0,0,4,2,2,1,-0.021685128716432,-0.719587680314905
4953,-0.317365240461497,0,1.54819203610316,-0.515518129203568,-0.351973498125907,1,1,0,0,5,2,5,1,0.00652789489441449,NA
4954,-0.433424564700592,0,-1.49807390941135,-0.72496996252732,-0.159466729329315,1,1,1,0,6,3,4,2,-0.00414542774624666,0.279767719504406
4955,-0.262712465949874,0,-0.829745170887779,-1.03570492852363,-0.168586147684262,1,1,2,NA,5,2,4,1,0.00169850407239531,-0.337021941321575
4957,1.46024122638002,1,-1.08644837598883,-1.76738239397747,-0.247112564030942,1,1,3,0,6,5,4,2,NA,2.02083220512711
4959,-0.336701601259023,0,0.601149126292391,0.657547304418244,-0.300325026335268,0,1,1,0,3,2,5,1,-0.024615439335249,-0.352636869443752
4960,-0.399787999228818,0,0.918963177624276,0.989677347657986,-0.291462043667694,0,1,0,0,4,2,3,1,-0.00871745015959876,-0.157450267916542
4963,1.15333759867541,0,-0.00345374649050532,0.0767667573557367,-0.306190979696195,0,1,0,0,3,2,3,1,-0.0219038479442753,-0.0403383070002168
4964,-0.535995032849877,0,-0.922255280886928,-0.631991360808437,-0.273136640738791,0,0,0,0,5,2,3,1,-0.0137550195237821,-0.727395144375993
4966,-0.607961938051407,0,-0.997073757121502,-0.600341502622455,-0.29936811513497,1,1,3,0,6,3,3,2,-0.00735243136414263,-0.376059261627017
4967,-0.234721350466259,1,-0.980180584370485,-2.39425582903689,0.242704875595141,1,1,1,0,6,3,3,1,-0.0221577027910494,-0.134027875733277
4970,-0.26408878046506,1,-1.37600537264205,-0.680543229856369,-0.365324996576483,1,1,1,0,6,4,3,2,-0.0143540818265498,0.303190111687671
4972,-0.729042487598738,1,-0.0371517234299038,1.56110365584123,-0.163929697670167,1,1,2,1,5,2,3,1,-0.0029701412930161,-0.657127967826198
4975,0.145190949130629,1,-0.915284108848522,-2.33855864023687,0.370255609969453,1,0,3,0,6,4,5,2,-0.023099337378391,1.24008579901828
4976,0.149074241076331,0,-0.483267300369118,0.489741039018166,-0.350093815599971,0,1,2,1,6,0,4,3,-0.0144928675213259,0.849712595963857
4977,-0.494157557709461,0,-0.64960036512704,0.0806983334683218,-0.191341387492341,1,1,1,0,5,2,3,2,-0.00591362776893211,-0.750817536559258
4978,0.195646520572526,0,-1.01375242653076,-1.12225840801689,-0.279876743087561,1,1,3,0,5,4,4,2,-0.0168408052563673,1.04489919749107
4980,0.468685584394783,0,-0.581493266225528,0.505633578961608,-0.294092327239644,0,1,1,0,3,2,3,1,0.00033875561977878,-0.469748830360077
4981,0.520096345548024,1,0.47360619739576,-0.254291198517611,-0.374664605294195,1,1,1,0,5,2,3,1,-0.0226083171038351,0.0221214054884901
4984,0.278335085473623,1,-0.57753199711717,-0.012059707367994,-0.216677751750363,1,1,2,0,6,3,3,1,0.00252946146010541,-0.180872660099807
4987,-0.392141563798132,1,1.80191764921493,1.12499342541095,-0.172034364908823,1,1,1,0,6,2,3,1,0.00633464899029586,-0.227717444466338
4990,-0.427863647772685,0,-0.162822846489364,0.761284684538468,-0.355233670454915,1,0,0,0,2,2,3,1,-0.0155548416035051,-0.64932050376511
4991,-0.3906930116627,0,2.0514420228177,0.64899384503173,3.99760273770921,1,1,0,0,6,2,3,1,0.00186364148136941,-0.227717444466338
4992,0.025422367661288,1,-1.29459992942558,-1.32422503783763,-0.237925848718498,1,0,2,0,6,3,4,2,0.00493273779496254,0.31099757574876
4993,-0.28479205520912,1,0.0337478336752802,1.18521070340753,-0.254873713947466,1,1,2,0,4,2,3,1,-0.0217097236496834,-0.633705575642933
4994,-0.136669365843978,0,-1.07469233614918,-1.47509975619891,-0.374522545385002,1,0,0,0,6,4,5,2,-0.00586795146432225,0.83409766784168
4996,-0.491462520986519,0,0.666278626608435,0.822991718772009,-0.162437557329319,0,0,3,0,4,2,3,1,-0.00166924500210842,-0.672742895948375
4997,-0.359854054758613,0,1.59919688138576,0.375773388753033,-0.304940728054175,0,0,1,0,5,3,3,2,0.00491253481407741,0.0767736539161087
4998,-0.576731095003398,1,-1.43482557424766,0.348339281229902,-0.289295488099203,1,1,0,0,6,2,3,1,-0.0117364782162157,-0.438518974115724
5000,0.0477763120171882,1,1.36057251719657,0.494268373273216,-0.236196804306121,0,1,1,0,4,2,3,1,-0.00739810766875248,-0.110605483550012
5003,-0.416270186411289,1,1.64157811532444,1.2025337651003,-0.267215205973232,1,1,0,0,5,2,3,1,-0.00583632940728466,-0.149642803855454
5005,0.536727205001538,1,0.474661915141475,-1.65895855139604,-0.211385715632261,1,1,3,0,6,4,3,1,0.00416063256896129,1.20104847871283
5008,-0.244799292493422,1,NA,1.20372591888557,-0.342983959078326,0,1,2,0,5,3,4,2,-0.00457232551625418,-0.618090647520756
5009,-0.358840072113701,0,1.59258934768582,0.0886897034848898,4.00250783956714,1,1,0,0,5,2,4,2,-0.0233040023586621,-0.00130098669477498
5011,0.5678261386961,1,1.49724945150243,0.746316222995518,-0.218331339917272,1,1,1,0,5,3,3,2,0.0100555110350527,1.09955144591869
5012,4.71718597374489,1,0.344468439186864,-0.918158403485179,-0.201044676383996,NA,1,0,1,6,7,6,2,0.00942834023714044,3.12949210180166
5013,0.103540216906046,0,-1.34750213492585,-0.837280299059896,-0.30925535284495,1,0,2,0,6,4,5,2,0.00553882722151642,0.748215563169708
5014,1.95984054241293,0,-0.19538407222906,-0.515798448969073,-0.28534373006319,1,1,2,1,5,3,4,2,-0.0239698223373981,1.34939029587351
5015,-0.105038786476524,1,-1.09917365808451,-2.48355944114337,0.275556978897012,1,1,0,0,NA,3,4,1,-0.00154539194537785,0.162655758588081
5016,0.400826085750286,1,-0.383627676248769,-1.24717070120966,-0.206596528291911,1,1,2,0,6,3,4,2,-0.0146342883875218,0.599873746009029
5019,3.50105136328799,1,-0.0516078856757545,-1.06854453651463,-0.348206466468278,1,1,0,0,6,7,6,2,-0.00358150106240957,2.66885172219745
5020,-0.250099813583411,1,0.150478465669203,1.2427089630833,-0.36036907961937,0,1,2,0,4,3,4,1,0.00242581138425997,NA
5022,1.84838339423197,1,0.547481635852068,-0.90645884194052,-0.329268588032623,1,0,4,0,6,4,4,2,-0.0160845110588848,1.75537842705011
5024,0.802578110320615,1,0.508970483326352,-0.00821322337576564,-0.335145118520565,1,1,1,0,6,3,4,2,-0.0218397254397269,0.841905131902769
5025,-0.469337363745033,1,2.12995664680897,-0.0361229055882477,4.14071565618029,1,1,1,0,6,3,2,1,0.00338677056201351,0.506184177275969
